Date,0001.HK,0002.HK,0003.HK,0005.HK,0006.HK,0011.HK,0012.HK,0016.HK,0017.HK,0019.HK,0023.HK,0027.HK,0066.HK,0083.HK,0101.HK,0151.HK,0175.HK,0267.HK,0288.HK,0291.HK,0386.HK,0388.HK,0688.HK,0700.HK,0762.HK,0823.HK,0857.HK,0883.HK,0939.HK,0941.HK,1038.HK,1044.HK,1088.HK,1109.HK,1113.HK,1177.HK,1299.HK,1398.HK,1928.HK,1997.HK,2007.HK,2018.HK,2313.HK,2318.HK,2382.HK,2388.HK,2628.HK,3328.HK,3988.HK,6823.HK
3/27/2018,93.900002,79.900002,12.083731,74,69.949997,181.600006,42.231403,124,44.32,79.150002,31.299999,71.25,42.200001,12.7,18.280001,6.29,22.6,10.98,8.36,34,6.89,255.199997,27.25,409.600006,9.9,67,5.39,11.56,8.06,71.949997,64.150002,72.699997,19.5,28.549999,65.849998,6.844444,66.400002,6.73,42.200001,51.099998,15.082576,141.600006,82.650002,79.800003,144.899994,38.200001,21.6,6.15,4.22,9.87
3/28/2018,93,80.199997,12.113716,73.550003,62,181,42.231403,123.400002,44.080002,79.5,31.049999,72.650002,42.549999,12.76,18.24,6.32,23,11.08,8.41,34.75,7.14,252.800003,27.35,409.399994,9.95,66.699997,5.37,11.14,8.12,72.550003,63.650002,78.699997,19.42,28.5,65.5,7.022222,67.699997,6.82,42.5,53,14.83991,143,83.050003,80.5,143.800003,37.200001,21.65,6.28,4.26,9.94
3/29/2018,92,79.400002,12.023762,72.400002,61,179,41.735538,122.800003,43.84,78.349998,30.799999,70.300003,41.849998,12.7,18,6.04,22.15,10.78,8.32,35.599998,7.02,249,27.049999,397.600006,9.72,65.800003,5.31,10.94,7.81,70.449997,63,77.349998,19.040001,28,64.900002,7.12,66.599998,6.58,41.900002,54.099998,14.485246,134.600006,80.550003,78.949997,138.100006,36.5,21.25,6.17,4.14,9.9
3/30/2018,91.5,79.550003,12.038754,73.050003,60.75,184,42.148762,124.900002,45.040001,80.300003,31.1,70.5,42.5,12.88,18.299999,6.17,22.299999,10.86,8.04,35.349998,7.2,250.600006,27.15,405.799988,10.02,66.800003,5.37,11.18,7.93,71.550003,63.099998,76.849998,19.360001,28.6,65.599998,7.182222,67.550003,6.63,41.400002,52.950001,14.690578,137.399994,83.400002,79.5,143,36.700001,21.450001,6.18,4.15,9.98
4/2/2018,91.849998,80.849998,12.113716,74.199997,60.849998,186,42.685951,127.800003,45.52,80.550003,32.200001,71.900002,43.25,13.2,18.5,6.16,23.450001,11.28,8.35,35.200001,7.27,255.399994,27.700001,410,10.2,68.150002,5.37,11.28,7.99,73.5,63.099998,79.050003,19.52,28.75,65.900002,7.502222,67.800003,6.65,41.900002,53.650002,14.746578,138.300003,84.099998,80.400002,151.399994,37,21.700001,6.23,4.19,10.02
4/3/2018,92.349998,80.5,12.128708,74.699997,60.450001,186.600006,42.727272,128.699997,45.84,80.5,32.25,73.199997,42.799999,13.34,18.5,6.52,24.15,11.46,8.66,37.400002,7.38,260.799988,28.049999,417.200012,10.2,68.199997,5.33,11.54,8.16,74.400002,62.900002,81.5,20.1,29.450001,66,7.448888,68.400002,6.82,43.849998,54.950001,15.623906,147.699997,83,84.449997,158.199997,37.400002,22,6.32,4.25,9.94
4/4/2018,92.699997,80.400002,12.128708,75.25,59.200001,188.699997,42.975204,128.800003,45.759998,79.849998,32.5,73,42.849998,13.44,18.5,6.57,23.75,11.46,8.49,36.5,7.4,264.600006,27.75,419.600006,10.1,67.949997,5.53,12.02,8.13,73.699997,63.150002,80,19.940001,29.9,66.400002,7.422222,71.599998,6.85,43.650002,55.25,15.623906,144.300003,84.599998,84.599998,152.899994,37.349998,22.049999,6.34,4.24,10
4/5/2018,93.150002,80.550003,12.158692,75.400002,59.150002,188.899994,42.851238,129.5,45.84,79.150002,32.299999,70.849998,43.299999,13.3,18.620001,6.56,23.450001,11.42,8.68,36.799999,7.43,265.399994,27.4,413.200012,10.3,68.300003,5.69,12.46,8.12,73.75,63.450001,79.199997,19.82,29.799999,66.650002,7.555555,70.599998,6.84,43.650002,54.299999,15.586573,144.100006,85,84.25,155.399994,37.099998,21.950001,6.3,4.22,10
4/6/2018,92.849998,80.5,12.1437,76.300003,59.049999,189.800003,42.727272,129.199997,46.16,78.599998,32.549999,70.900002,43.150002,13.38,18.440001,6.5,23.4,11.52,8.43,35.900002,7.4,264.200012,27.6,408,10.34,68.099998,5.7,12.3,8.17,73.75,63,78.25,19.9,29.4,67.050003,7.297777,70.5,6.82,44.200001,55.049999,15.43724,143.5,88.199997,83.949997,156,37.650002,21.85,6.29,4.21,10
4/9/2018,91.400002,79.849998,12.113716,75.949997,59.150002,189.199997,42.066116,125.5,45.439999,78.349998,32.349998,68.800003,43.299999,13.06,18.26,6.5,22.950001,11.34,8.28,36.25,7.32,258.799988,26.700001,403,10.28,67.699997,5.59,12.28,7.98,73,62.549999,76.150002,19.08,28.549999,66.400002,7.262222,67.699997,6.66,43.700001,54.700001,14.83991,140.600006,86.75,82.300003,156,38.299999,21.700001,6.15,4.15,10.08
4/10/2018,90.400002,80.5,12.113716,75.449997,59.099998,192.300003,41.570248,123.300003,45.040001,77.5,33,68.400002,42.950001,13,18.1,6.38,22.4,11.32,8.13,35.200001,7.36,255.399994,26.200001,397.200012,10.1,68.699997,5.52,12.48,7.89,72.599998,62.049999,75.099998,18.780001,28.15,66.800003,6.853333,67.449997,6.59,44.349998,53.549999,14.485246,134.199997,86.300003,81.050003,147,38.150002,21.6,6.15,4.12,10.24
4/11/2018,92,81.449997,12.1437,75.650002,58.950001,193.199997,41.611568,124.800003,45.279999,77.800003,33.099998,70,43.549999,13.08,18.219999,6.41,21.85,11.38,7.99,34.75,7.5,255.800003,26.1,400,10.26,68.75,5.62,12.68,7.98,72.550003,61.900002,75.199997,18.879999,28.5,68.050003,6.968888,69.050003,6.69,44.299999,52.75,14.522579,131.5,85,80.849998,145.300003,38.450001,21.6,6.18,4.15,10.22
4/12/2018,93.699997,81.199997,12.158692,76.300003,59.25,194.100006,41.652893,124.800003,45.52,78.800003,33.5,70.650002,43.450001,13.34,18.360001,6.5,21.950001,11.54,8.46,35.150002,7.7,260.399994,26.6,405.799988,10.5,69.400002,5.94,13.24,8.18,72.800003,62.200001,76.550003,19.76,29.200001,67.75,7.155555,68.699997,6.89,44.650002,53.299999,14.821244,130.800003,82.849998,81.75,151,39.150002,21.9,6.3,4.22,10.3
4/13/2018,93,81.050003,12.113716,76.800003,58.950001,194.300003,41.528927,123.099998,45.279999,77.300003,33.400002,69.449997,43.400002,13.18,18.219999,6.69,21.9,11.4,8.27,34.599998,7.5,260.200012,26.049999,400.200012,10.4,68.349998,5.87,12.92,8.06,73.099998,62,74.099998,19.360001,28.6,67.650002,6.986666,68.099998,6.77,44,54.099998,14.559912,121.300003,81.900002,81.5,142.5,38.950001,21.75,6.24,4.17,10.32
4/16/2018,92.75,80.199997,12.158692,77,58.849998,192.199997,41.570248,121.900002,44.799999,77,33.599998,69.050003,43.299999,13.06,18.280001,6.9,21.299999,11.38,8.36,33.049999,7.43,258.799988,25.549999,394,10.74,67.5,5.82,12.8,8.04,72.849998,61.849998,73.5,19.48,28.450001,67.199997,6.924444,68.150002,6.72,43.349998,54.150002,14.279914,119,80.900002,82.050003,132.699997,39.200001,21.700001,6.22,4.13,10.36
4/17/2018,93.349998,81.400002,12.158692,77.650002,58.650002,192.699997,41.446281,122.5,45.119999,76.599998,33.799999,70.099998,43.599998,13.22,18.459999,6.96,21.65,11.56,8.62,33.650002,7.6,262,26.4,396.600006,10.76,67.400002,5.86,12.9,8.22,74,62.049999,70.75,20.6,29.450001,67.599998,7.075555,68.75,6.88,43.450001,54.549999,15.175908,118.900002,83.050003,83.25,134.899994,39.299999,21.9,6.32,4.2,10.38
4/18/2018,93,81.349998,12.1437,77.5,57.900002,192.5,40.743801,121.599998,44.720001,75.949997,33.849998,69.349998,43.650002,13,18.379999,7.25,21.200001,11.52,7.8,33.349998,7.48,259,26.200001,386.799988,10.62,66.949997,5.76,12.9,8.1,72.699997,62,68.5,20.15,28.799999,67.150002,7.457777,68.849998,6.79,43,55.25,15.287908,117.400002,83.650002,81.650002,130.5,39.349998,21.799999,6.35,4.17,10.28
4/19/2018,92.400002,80.75,12.1437,77.050003,58.150002,193.899994,40.619835,121.599998,44.32,75.400002,33.599998,67,43.650002,12.94,18.4,7.21,20.700001,11.54,7.9,33.099998,7.36,254,25.700001,382.200012,10.64,66.599998,5.62,12.84,8.03,72.099998,61.799999,69.150002,19.639999,28.700001,67.400002,7.377777,67.849998,6.75,43.25,55.5,14.877244,113.300003,83.949997,78.550003,121.400002,39.200001,21.6,6.36,4.17,10.3
4/20/2018,92.599998,80.849998,12.1437,77.400002,58.200001,195.600006,40.619835,122.800003,44.560001,75.449997,33.900002,67.5,43.950001,13.04,18.58,7.04,20.75,11.84,8.24,33.200001,7.69,252.399994,25.75,388.399994,10.92,67.5,5.74,13.2,8.08,74.650002,61.950001,69.550003,20,28.75,67,7.466666,69,6.78,44.25,57.25,14.914577,113.199997,85.650002,76.800003,125.5,39.049999,21.9,6.37,4.2,10.3
4/23/2018,93.099998,81.5,12.323607,78.699997,58.450001,199.600006,41.363636,126.800003,46.400002,78,34.599998,69.400002,44.25,13.58,18.639999,6.97,21,12.04,8.19,33.950001,7.67,257.200012,26.549999,391,11.18,69.599998,5.79,13.16,8.32,75.199997,62.099998,70,19.459999,29.75,68.050003,7.422222,70.699997,6.98,45.75,59,15.138575,114.300003,86.199997,77.550003,130.100006,40.849998,22.5,6.46,4.3,10.34
4/24/2018,92.550003,81.5,12.458537,78.449997,58.200001,202.199997,41.157024,125.800003,46,77.800003,34.549999,70.949997,43.849998,13.54,18.74,6.95,21.65,11.82,8.18,33.599998,7.69,259.200012,26.5,393.399994,11,68.449997,5.7,13.28,8.23,74.800003,62.200001,68.5,19.16,30,67.550003,7.191111,69.699997,6.93,47,58,15.306574,113.599998,85.900002,76.699997,136.5,41.150002,22.299999,6.31,4.24,10.34
4/25/2018,91.900002,81,12.383576,77.699997,58.049999,200.800003,40.867767,124,45.119999,76.75,33.849998,69.550003,44.200001,13.18,18.219999,6.9,21.5,11.6,8.06,32.900002,7.68,257.200012,26.5,385,10.9,67.400002,5.6,13,8.08,73.5,61.799999,67.349998,19,28.65,66.949997,7.351111,69.349998,6.79,46.400002,56.599998,14.802577,113.5,86.550003,75.650002,133,41.099998,22,6.21,4.17,10.36
4/26/2018,91.25,80.949997,12.398568,74.949997,58.099998,196.5,40.619835,123,44.720001,75.650002,33.25,68.699997,44.25,13,18.16,6.85,20.9,11.46,8.03,33.049999,7.57,254.399994,26.15,382.799988,10.66,67,5.56,13.06,7.99,73,61.700001,68.199997,18.639999,28.15,66.099998,7.608888,68,6.69,45.400002,58.200001,14.727911,111.400002,86.900002,74.849998,131.5,40.700001,21.85,6.16,4.13,10.4
4/27/2018,90.949997,80.75,12.41356,75.099998,58.200001,196.300003,40.619835,122.800003,44.48,75.5,33.099998,68.199997,44.150002,13.06,18.200001,6.9,21.799999,11.62,7.97,34.75,7.66,252,26.200001,380,10.9,66.5,5.71,13.46,7.98,73.400002,61.849998,68.650002,18.92,28.200001,66,7.813333,68.349998,6.68,45.599998,57.099998,14.727911,112.800003,87.75,74.900002,134.600006,40.5,22,6.19,4.14,10.34
4/30/2018,91.599998,81.650002,12.443544,75.900002,58.450001,197.5,41.157024,125,45.279999,77.400002,33.75,68.449997,44.799999,13.32,18.32,6.93,22.950001,11.82,8.01,35.400002,7.71,256.200012,26.450001,390.600006,10.82,66.550003,5.7,13.22,8.07,73.800003,62.450001,69,19.879999,28.799999,67,7.937777,69.400002,6.78,46.299999,57.799999,14.970576,117.699997,87,76.599998,141.199997,40.650002,22.450001,6.23,4.15,10.38
5/1/2018,91.800003,81.849998,12.458537,76.099998,59.200001,196.5,41.157024,124.900002,45.119999,77.25,33.900002,67.900002,45.099998,13.2,18.559999,7.08,22.85,11.86,7.93,35.150002,7.88,257,26.799999,394.600006,10.74,67,5.95,13.52,8.09,73.550003,62.299999,69,19.76,29.4,67.150002,8.293333,69.699997,6.77,45.900002,59.700001,15.082576,117.5,88.050003,76.949997,142,40.75,22.549999,6.28,4.16,10.4
5/2/2018,91.650002,81.949997,12.503513,77.099998,58.849998,200.399994,41.157024,125.599998,45.759998,76.849998,33.849998,68.449997,45.700001,13.2,18.5,7.14,22.700001,11.8,7.91,35.349998,8,258.200012,26.9,406.200012,10.68,66.949997,6.05,13.9,8.1,73.449997,62.599998,68.900002,20.450001,28.950001,67,8.168888,71.099998,6.79,46.349998,60.650002,15.194575,119.5,87.800003,77.349998,143.300003,40.849998,22.549999,6.22,4.17,10.44
5/3/2018,92.349998,82.349998,12.623451,77.550003,59.349998,201.600006,41.942146,127,46.48,79.150002,34.25,69.5,45.450001,13.24,18.639999,7.2,23.549999,11.98,7.97,35.25,8.13,262,27.049999,408.799988,10.9,67.650002,6.03,13.86,8.2,73.849998,62.950001,69.25,20.450001,29.049999,68.199997,8.195555,72.800003,6.85,47.349998,61.900002,15.306574,121.699997,89.800003,77.900002,142.300003,40.650002,22.549999,6.3,4.23,10.48
5/4/2018,93.199997,83.050003,12.878319,78.400002,56.700001,203.199997,42.933884,129.399994,48.080002,80,34.650002,69.800003,45.900002,13.64,18.92,7.26,23.799999,12.04,8.23,35.049999,8.22,265.600006,27.6,411.799988,10.9,68.650002,6.12,13.98,8.35,74.300003,61.599998,71.900002,21,30.299999,69.5,8.515555,74.349998,6.99,47.349998,64,15.231908,115.800003,91.400002,79.199997,153.5,41.150002,22.700001,6.41,4.29,10.02
5/7/2018,90,81.75,12.773373,77.949997,55.900002,200.800003,42.561981,129,47.84,80.150002,34.25,68.25,46.349998,13.72,19.139999,7.24,23.200001,11.92,8.18,34.450001,8.1,261.200012,27.450001,398,11.08,68.300003,6.15,14.04,8.27,74.050003,60.900002,71.050003,20.799999,30.049999,67.949997,8.604444,73.099998,6.87,47,63.200001,15.511906,110.099998,90.400002,78.900002,149.600006,40.900002,22.549999,6.36,4.25,10.02
5/8/2018,89.75,80.949997,12.68342,78.050003,55.349998,198,42.190083,128.199997,47.919998,79.349998,33.5,67.150002,46.200001,13.66,18.98,7.34,23.200001,12.02,8.38,36.049999,8.05,260.200012,27.5,396.200012,11.16,67.75,6.14,14.24,8.3,74,60.5,72.5,20.75,30.450001,67.800003,8.48,72.650002,6.88,46.150002,61.049999,15.586573,112.800003,89.849998,78.949997,152.300003,40.450001,22.6,6.38,4.25,9.88
5/9/2018,89.050003,81.099998,12.728397,77,54.5,195.899994,41.735538,127.400002,48.080002,77.800003,33,67.050003,45.849998,13.38,18.82,7.27,23.049999,11.94,8.2,35.450001,8.02,259,27,411,11.32,67.349998,6.12,13.98,8.16,73.349998,60.150002,73.599998,20.700001,29.9,66.900002,8.488888,71.699997,6.75,46.849998,59.799999,15.605239,114,89.400002,78.599998,150.899994,40.150002,22.4,6.34,4.2,9.91
5/10/2018,88.75,80.75,12.758381,77.25,54.700001,197.199997,42.024792,127.400002,48.240002,79.300003,33.150002,67.050003,45.099998,13.6,18.58,7.19,22.9,11.96,8.41,35.5,8.21,259.399994,27.35,411,11.4,67.349998,6.51,14.46,8.17,73.400002,59.799999,72.199997,22,30.799999,66.699997,8.462222,72,6.75,47.099998,59.049999,15.605239,113.400002,88.349998,78.300003,147.800003,39.900002,22.4,6.35,4.21,9.91
5/11/2018,88.800003,82.599998,12.848334,77.800003,55.200001,199.699997,42.190083,128.300003,48.400002,79.550003,33.099998,69,45.5,13.64,18.6,7.11,23.299999,11.92,8.82,35.799999,8.2,262.399994,27.35,408,11.24,68.800003,6.44,14.52,8.18,73.349998,59.650002,71.849998,21.1,30.049999,67.25,8.124444,74.199997,6.74,47.950001,59.700001,15.269241,118.699997,90.599998,78.400002,149.5,40.549999,22.35,6.37,4.23,10
5/14/2018,88.300003,81.650002,12.713404,77.5,54.700001,196.800003,42.107437,125.400002,47.68,78.800003,32.549999,68.449997,43.849998,13.36,18.059999,7.1,22.75,11.56,8.69,35.400002,7.7,259.399994,26.65,407,10.94,69.349998,6.15,13.64,8.05,73.150002,59.25,70.599998,19.76,29,67.050003,8.213333,70.349998,6.63,47.049999,58.700001,14.746578,114.800003,88.849998,77.800003,151.399994,39.950001,22,6.28,4.14,10.08
5/15/2018,89.449997,82.650002,12.788366,77.550003,54.799999,195.899994,42.35537,125.5,47.759998,79.349998,32.700001,68.650002,43.799999,13.32,18.299999,7.13,22.700001,11.64,8.41,35.099998,7.89,260.399994,26.6,407,11.2,70.099998,6.24,13.6,8.08,72.599998,59.849998,72.400002,20.200001,29.200001,67.150002,8.373333,70.699997,6.65,47.299999,58.049999,14.89591,116.199997,89.349998,77.949997,150.300003,40.049999,22.049999,6.29,4.16,10
5/16/2018,89.5,83.099998,12.803358,77.050003,54.900002,195.5,42.892563,125,47.759998,79.150002,32.849998,68.400002,44.299999,13.5,18.32,7.16,22.200001,11.6,8.57,35.5,7.32,260,26.450001,404,11.12,69.75,6.05,13.12,8.08,72.050003,59.75,72.699997,19.860001,29.1,66.900002,8.648888,70.5,6.62,47,58.25,14.83991,113.099998,89.449997,77.75,152.800003,40.150002,22,6.3,4.14,9.92
5/17/2018,89.449997,82.449997,12.81835,76.849998,55,195.899994,43.181816,125.5,48.240002,79.599998,32.599998,70.400002,44.299999,13.56,18.24,7.22,22.85,11.58,8.5,37.5,7.34,260.200012,26.6,405.200012,11.18,70,6.44,13,8.09,71.800003,59.650002,72.550003,19.9,29.049999,66.099998,9.066666,72.800003,6.63,48.299999,60.900002,14.877244,116.599998,91.5,78.150002,159.399994,40.150002,22.1,6.31,4.17,9.87
5/18/2018,88.400002,81.800003,12.773373,75.900002,54.599998,194.899994,42.727272,125.800003,47.919998,79.849998,32.200001,69.699997,44.099998,13.38,17.959999,7.56,22.75,11.5,8.36,36.549999,7.25,257.600006,26.200001,402,10.88,69.5,6.39,12.78,7.98,70.900002,59.599998,73.349998,20.15,28.65,65.75,8.533333,71.25,6.54,47.950001,62.599998,14.466579,119.699997,90.800003,77.400002,159.800003,39.75,22,6.23,4.13,9.82
5/21/2018,87.449997,81.699997,12.698412,74.949997,54.099998,193.899994,42.272728,125.300003,47.200001,79.300003,32,68.25,44.25,13.06,17.860001,7.48,22.15,11.22,8.11,36.299999,7.23,252.399994,25.75,395,10.62,68.949997,6.28,12.88,7.82,70.150002,59.099998,72.400002,19.719999,28.25,65,8.577777,70.400002,6.41,46.849998,60.950001,14.167914,117.599998,89.400002,76.400002,155.800003,39.150002,21.65,6.13,4.06,9.74
5/22/2018,88.550003,82.400002,12.713404,75.949997,54.549999,196.300003,42.644627,126.599998,48.16,80.900002,32.549999,69.050003,44.150002,13.58,17.799999,7.78,22.25,11.66,8.05,38.099998,7.67,253.800003,26.25,399.200012,10.66,69.400002,6.49,13.2,7.92,70,59.200001,74.699997,20.5,28.799999,65.5,8.817777,72,6.5,46.950001,60.549999,14.35458,118.099998,91.800003,76.900002,159.600006,39.450001,21.9,6.21,4.1,9.85
5/23/2018,88.75,81.5,12.758381,75.949997,54.75,193.300003,42.975204,125.800003,48.240002,80.650002,32.049999,66.849998,43.75,13.7,17.940001,7.68,22.200001,11.66,8,37.75,7.69,253.800003,26.25,404,10.64,70.400002,6.48,13.7,7.96,70.550003,59,74.849998,21,29.5,65.699997,8.64,70.949997,6.51,45,60.400002,14.634578,116.199997,93.849998,77.349998,158,39,22.049999,6.25,4.13,9.8
5/24/2018,89.75,82.199997,12.863327,76.599998,54.849998,195.699997,43.471073,127.199997,49.040001,80.400002,32.299999,66.800003,44.099998,13.96,18.219999,7.82,23.200001,11.94,8.23,37.450001,7.79,257.799988,27.1,415,10.84,72.400002,6.47,13.6,8.15,71.900002,59.549999,76.650002,21.4,30.549999,66.599998,8.773333,71.949997,6.62,45.25,62.200001,15.362574,119.300003,94,78.699997,157.699997,39.400002,22.6,6.34,4.19,9.91
5/25/2018,89.75,82.050003,12.95328,76.5,54.700001,196.699997,42.681816,126.699997,49.119999,81.550003,32.650002,65.150002,44.349998,14.14,18.139999,7.43,23.35,12.02,8.18,36.849998,7.59,258,28.200001,420,10.86,72.900002,6.37,13.6,8.15,72.300003,59.200001,78.5,20.950001,31.6,66.949997,8.746666,72.050003,6.62,45.25,62.599998,15.866571,120.699997,96.650002,79.5,160.199997,39.849998,22.799999,6.28,4.2,9.93
5/28/2018,90.349998,82.199997,12.998257,76.5,55.25,197.699997,42.31818,127.800003,49.119999,82.449997,33.099998,65.900002,44.599998,14,18.26,7.9,23.25,12.06,8.13,37.349998,7.55,258.600006,28.450001,425,10.84,72.400002,6.56,13.66,8.14,72.550003,59.549999,78,21.299999,31.15,67.25,8.746666,73.099998,6.61,44.950001,62.650002,16.071903,131.899994,95.199997,79.349998,168,39.799999,22.799999,6.32,4.19,10.06
5/29/2018,91.050003,83.150002,12.95328,77.25,55.950001,201.600006,41.909088,128.199997,49.68,83.199997,33.299999,64.949997,44.849998,14.14,18.08,8.11,24.049999,12.04,8.06,37.25,7.62,263.399994,29,429.200012,10.86,73.650002,6.59,13.46,8.25,73.199997,59.75,78.300003,21.700001,31.450001,67.25,8.306666,73.75,6.71,44.950001,62.150002,16.127903,131.300003,97.400002,79.550003,168.300003,40.349998,23.049999,6.44,4.25,10.1
5/30/2018,90.050003,81.949997,12.764378,76.550003,55.450001,200.199997,41.772728,126.900002,48.400002,83.25,32.650002,64.400002,44.5,14.14,17.98,7.79,23.6,11.84,7.88,36.200001,7.47,260,28.799999,415,10.32,73.300003,6.55,13.2,8.08,71.5,59.400002,76.75,20.85,31.1,66.300003,8.373333,71.949997,6.59,44.75,60.400002,16.09057,127.099998,96.449997,78.5,168.300003,39.950001,22.799999,6.32,4.18,10.02
5/31/2018,90.699997,81.849998,12.648938,76.949997,55.5,202.800003,41.545452,127.300003,48.48,82.449997,32.75,65.5,44.299999,13.94,17.959999,7.85,24.299999,11.9,7.44,36,7.42,261.200012,28.700001,419,10.24,73.5,6.55,13.44,8.06,71.5,59.650002,77.400002,21,31.15,66.099998,8.453333,72.400002,6.56,45.450001,60.200001,16.68,127.900002,96.349998,78.75,169.699997,40.099998,22.85,6.38,4.2,10.06
6/1/2018,91.550003,81.75,12.533498,76.75,55.799999,202,41.31818,127.300003,48.32,82.75,32.599998,66.150002,44.549999,13.92,17.799999,7.86,24.4,11.86,7.23,38.5,7.53,260.600006,29.15,417.399994,10.3,73,6.53,13.66,8.06,71.75,59.5,79.25,21.299999,31.549999,66.75,8.88,71.800003,6.55,45.599998,60.5,16.799999,126.800003,98.650002,79,173,40.099998,22.9,6.41,4.19,9.99
6/4/2018,89.5,81.550003,12.368583,76.650002,55.950001,199.100006,40.636364,124.900002,48.080002,83.150002,32.150002,65.5,44.049999,13.66,17.6,7.85,23.85,11.72,7.19,38.5,7.44,257.600006,28.85,415.200012,10.18,71.050003,6.27,13.38,7.96,70.849998,59.349998,77.5,21.049999,30.049999,66.199997,8.626666,71.150002,6.44,45,60,16.42,121.599998,98.650002,78.550003,168.600006,39.849998,22.35,6.34,4.13,9.97
6/5/2018,88.300003,81.25,12.253143,76.400002,55.299999,197.899994,40.045452,123.199997,47.439999,83,32,64.849998,43.599998,13.36,17.299999,7.73,23.450001,11.62,6.96,38.5,7.28,255.600006,28.5,412,10.1,71.400002,6.12,13.08,7.87,70.449997,59.099998,78,21.15,28.950001,65.650002,8.586666,70.150002,6.38,45.25,59.450001,16.139999,119.400002,97.599998,79.050003,165.699997,39.799999,22.25,6.34,4.11,10.02
6/6/2018,88.5,81.5,12.286126,76.349998,55.400002,198.300003,40.181816,123.300003,46.799999,83.25,32.299999,64.349998,43.299999,13.44,17.02,7.62,23.200001,11.6,7.04,38.950001,7.2,255.399994,28.65,410,10.08,71.550003,6.04,12.94,7.79,70.25,58.5,77.550003,21.200001,29,65.650002,8.466666,69.599998,6.33,44.849998,60.799999,16.200001,120.300003,99.5,79.25,164,39.450001,21.950001,6.3,4.1,10.06
6/7/2018,86.349998,80.050003,12.071737,74.599998,54.700001,195,39.181816,121.5,45.52,84,31.6,62.099998,42.200001,13,16.719999,7.1,22,11.14,6.64,37.75,6.99,247.800003,27.4,396.799988,9.88,70.949997,5.83,12.54,7.55,69.25,57.400002,74.900002,20.299999,28.25,64.150002,8.16,67.400002,6.14,43.299999,58.599998,15.64,116.300003,95.699997,77.099998,155.300003,38.700001,21.35,6.16,3.96,9.95
